trackName,lyric_line,lyric_full
你說你的我說我的,"['太愛你把你佔為己有 每天要打給你好多通', '你說快受不了像這樣奪命連環摳', '太擔心 你被別人搶走 一想到即將失去你的以後', '反應過度的挽留 不知道這反而把你傷透', '也許我只是個不太懂愛的傢伙 我的方式錯了', '也許我只是個不太懂愛的傢伙 我不夠成熟', '你說你的我說我的 怎麼做才能算是溫柔', '你說我的我說你的 曾經也讓人又愛又痛', '你說過的我說過的 不好的通通往垃圾桶丟', '你說你的我說我的 你說你的我說我的', '你說我的我說你的 你說你的我說我的', '太愛你把你佔為己有 現在開始我要改變我', '不願意在看你傷心淚流 我要你快樂', '太擔心你被別人搶走 這只會讓我看起來不穩重', '我到現在才弄懂 愛需要更多的自由和包容', '也許我只是個不太懂愛的傢伙 我的方式錯了', '也許我只是個不太懂愛的傢伙 我不夠成熟', '你說你的我說我的 怎麼做才能算是溫柔', '你說我的我說你的 曾經也讓人又愛又痛', '你說過的我說過的 不好的通通往垃圾桶丟', '你說你的我說我的 嘟~', '你說我的我說你的 嘟~', '你說你的']",太愛你把你佔為己有每天要打給你好多通你說快受不了像這樣奪命連環摳太擔心你被別人搶走一想到即將失去你的以後反應過度的挽留不知道這反而把你傷透也許我只是個不太懂愛的傢伙我的方式錯了也許我只是個不太懂愛的傢伙我不夠成熟你說你的我說我的怎麼做才能算是溫柔你說我的我說你的曾經也讓人又愛又痛你說過的我說過的不好的通通往垃圾桶丟你說你的我說我的你說你的我說我的你說我的我說你的你說你的我說我的太愛你把你佔為己有現在開始我要改變我不願意在看你傷心淚流我要你快樂太擔心你被別人搶走這只會讓我看起來不穩重我到現在才弄懂愛需要更多的自由和包容也許我只是個不太懂愛的傢伙我的方式錯了也許我只是個不太懂愛的傢伙我不夠成熟你說你的我說我的怎麼做才能算是溫柔你說我的我說你的曾經也讓人又愛又痛你說過的我說過的不好的通通往垃圾桶丟你說你的我說我的嘟~你說我的我說你的嘟~你說你的
沒有你,"['我把回憶關進房間 眼前不斷浮現 有你陪我所有畫面', '朋友說我變的沉默 變的有些難過 鄰居都聽見了寂寞', '也許時間給的太少 沒有珍惜你的好', '城市太喧鬧 你沒有聽到 我不該把手放掉', '沒有了你 沒有愛情 什麼都已經是空氣', '這些沒有你的日子 沒有了自己', '沒有了你 沒有力氣 孤單香水卻來襲', '我想念你身上氣味 請給我 相互擁抱的機會', '你離開後我才明瞭 幸福已經溜掉 你也許都不會知道', '也許時間給的太少 沒有珍惜你的好', '城市太喧鬧 你沒有聽到 我不該把手放掉', '沒有了你 沒有愛情 什麼都已經是空氣', '這些沒有你的日子 沒有了自己', '沒有了你 沒有力氣 孤單香水卻來襲', '我想念你身上氣味 請給我 相互擁抱的機會', '愛情如果都是微笑 那多美好 天亮的太早', '再偷一秒 想你的笑 想聽你吵 才發現思念發酵 耶~', '沒有了你 沒有愛情 什麼都已經是空氣', '這些沒有你的日子 沒有了自己', '沒有了你 沒有力氣 孤單香水卻來襲', '我想念你身上氣味 請給我 相互擁抱的機會']",我把回憶關進房間眼前不斷浮現有你陪我所有畫面朋友說我變的沉默變的有些難過鄰居都聽見了寂寞也許時間給的太少沒有珍惜你的好城市太喧鬧你沒有聽到我不該把手放掉沒有了你沒有愛情什麼都已經是空氣這些沒有你的日子沒有了自己沒有了你沒有力氣孤單香水卻來襲我想念你身上氣味請給我相互擁抱的機會你離開後我才明瞭幸福已經溜掉你也許都不會知道也許時間給的太少沒有珍惜你的好城市太喧鬧你沒有聽到我不該把手放掉沒有了你沒有愛情什麼都已經是空氣這些沒有你的日子沒有了自己沒有了你沒有力氣孤單香水卻來襲我想念你身上氣味請給我相互擁抱的機會愛情如果都是微笑那多美好天亮的太早再偷一秒想你的笑想聽你吵才發現思念發酵耶~沒有了你沒有愛情什麼都已經是空氣這些沒有你的日子沒有了自己沒有了你沒有力氣孤單香水卻來襲我想念你身上氣味請給我相互擁抱的機會
漫無目的,"['我的眼睛完全沒有焦距 我的鼻孔忘了怎麼呼吸', '我的衣服忘了怎麼整理 漫無目的 想著你', '我的肌肉萎縮去了哪裡 我又語無倫次口齒不清', '我的思考開始沒有邏輯 漫無目的 都是你', '我的眼睛完全沒有焦距 我的鼻孔忘了怎麼呼吸', '我的衣服忘了怎麼整理 漫無目的 想著你', '我的肌肉萎縮去了哪裡 我又語無倫次口齒不清', '我的思考開始沒有邏輯 漫無目的 都是你', '原來愛情不是遊戲 碰到你換我被修理', '只是我似乎又樂意隨時隨地舉白旗', '原來愛情如此神奇 癱瘓我的所有神經', '只剩我的生理反應一直持續在進行']",我的眼睛完全沒有焦距我的鼻孔忘了怎麼呼吸我的衣服忘了怎麼整理漫無目的想著你我的肌肉萎縮去了哪裡我又語無倫次口齒不清我的思考開始沒有邏輯漫無目的都是你我的眼睛完全沒有焦距我的鼻孔忘了怎麼呼吸我的衣服忘了怎麼整理漫無目的想著你我的肌肉萎縮去了哪裡我又語無倫次口齒不清我的思考開始沒有邏輯漫無目的都是你原來愛情不是遊戲碰到你換我被修理只是我似乎又樂意隨時隨地舉白旗原來愛情如此神奇癱瘓我的所有神經只剩我的生理反應一直持續在進行
一無所有,"['我要等多久 我要等多久', '我等了多久 任憑時間流過 雖然習慣了寂寞', '可是我的心中一直有個缺口 繼續為誰完整保留', '有一顆星星 從海平面閃過 他來到我家門口', '當你感到脆弱的時候 讓我在你身邊守候 不放手', '幸福往往不一再等候 相遇不一定能擁有 我只想好好把握', '你的微笑讓我倍覺動容 當我偶然無助的時候', '也許我也曾經錯放什麼 而隨波逐流', '此刻我只想對你說 請讓我 陪你到每天盡頭', '我一無所有 除了你我一無所有 我一無所有', '只希望你能夠被我感動 當你感到脆弱的時候', '讓我在你身邊守候不放手 我一無所有', '因為我給了你所有 我一無所求 只要你能夠快樂我就足夠', '幸福往往不一再等候 相遇不一定能擁有 我只想好好把握', '我只想對你說 請讓我 陪你到每天盡頭', '也許這個世界並沒有 所謂的盡頭', '只是我門為所有的不同 尋求一個藉口', '當你劃破我的黑夜讓我看見白晝', '我怎能抓著寂寞不為你動容', '當我閉上眼 世界如此的廣闊', '我不懂 為什麼 你讓黑夜如白晝', '哪裡是宇宙的盡頭 誰會和我到盡頭', '不能僅抓著寂寞 解答所有的失控']",我要等多久我要等多久我等了多久任憑時間流過雖然習慣了寂寞可是我的心中一直有個缺口繼續為誰完整保留有一顆星星從海平面閃過他來到我家門口當你感到脆弱的時候讓我在你身邊守候不放手幸福往往不一再等候相遇不一定能擁有我只想好好把握你的微笑讓我倍覺動容當我偶然無助的時候也許我也曾經錯放什麼而隨波逐流此刻我只想對你說請讓我陪你到每天盡頭我一無所有除了你我一無所有我一無所有只希望你能夠被我感動當你感到脆弱的時候讓我在你身邊守候不放手我一無所有因為我給了你所有我一無所求只要你能夠快樂我就足夠幸福往往不一再等候相遇不一定能擁有我只想好好把握我只想對你說請讓我陪你到每天盡頭也許這個世界並沒有所謂的盡頭只是我門為所有的不同尋求一個藉口當你劃破我的黑夜讓我看見白晝我怎能抓著寂寞不為你動容當我閉上眼世界如此的廣闊我不懂為什麼你讓黑夜如白晝哪裡是宇宙的盡頭誰會和我到盡頭不能僅抓著寂寞解答所有的失控
All For You 精華組曲(好朋友/ 愛* 轉角/ 戀愛達人/ 真命天子/ 精舞門),"['你說我比較像你的好朋友 只是不小心擁抱著', '你道歉 你難過 於是我給你笑容', '誰在乎我的心 還會不會寂寞', '你說過 我是你最好的朋友 卻不應該再擁抱著', '你退縮 你冷漠 於是我放開雙手', '不在乎我的心 會永遠的寂寞', '愛轉角遇見了誰 是否有愛情的美', '愛轉角以後的街 能不能有我來陪', '愛轉角遇見了誰 是否不讓你流淚', '也許陌生到了解 讓我來當你的誰', '我不讓愛掉眼淚 不讓你掉眼淚', '現在永遠 你就是我 就是我的美', '戀愛達人的終點 就是追到你 沒有規則 這遊戲永遠繼續', '難怪 寂寞難耐容易作怪', '就算緣分不來 絕對不能承認失敗', '所謂看開 自我催眠自我交代', '就算節奏太快 也不能老是在狀況外', '沒有人說你不帥(快彩排)', '老天會替你安排 準備比賽', '遲早會找到真愛(急不來)', '當她向你走過來 別再發呆', '我有一條特別了不起的神經 越跳越帶勁', '無師自通任督二脈暢通無比 十八般武藝']",你說我比較像你的好朋友只是不小心擁抱著你道歉你難過於是我給你笑容誰在乎我的心還會不會寂寞你說過我是你最好的朋友卻不應該再擁抱著你退縮你冷漠於是我放開雙手不在乎我的心會永遠的寂寞愛轉角遇見了誰是否有愛情的美愛轉角以後的街能不能有我來陪愛轉角遇見了誰是否不讓你流淚也許陌生到了解讓我來當你的誰我不讓愛掉眼淚不讓你掉眼淚現在永遠你就是我就是我的美戀愛達人的終點就是追到你沒有規則這遊戲永遠繼續難怪寂寞難耐容易作怪就算緣分不來絕對不能承認失敗所謂看開自我催眠自我交代就算節奏太快也不能老是在狀況外沒有人說你不帥(快彩排)老天會替你安排準備比賽遲早會找到真愛(急不來)當她向你走過來別再發呆我有一條特別了不起的神經越跳越帶勁無師自通任督二脈暢通無比十八般武藝
戀愛達人(A Specialist In Love),"['給你一分鐘 若還不行動 你就是沒種 裝再酷也是都沒用', '眼神不能在乎 態度若有似無 妳自然就會 跟我走 請上鉤', '愛是個野東西 它讓我的心 變成了談戀愛的機器 誰遇見妳連達人也會認輸', '豬頭才會一直玩遊戲 耍心機', '(戀愛達人的終點 就是追到你 沒有規則 這遊戲永遠繼續']",給你一分鐘若還不行動你就是沒種裝再酷也是都沒用眼神不能在乎態度若有似無妳自然就會跟我走請上鉤愛是個野東西它讓我的心變成了談戀愛的機器誰遇見妳連達人也會認輸豬頭才會一直玩遊戲耍心機(戀愛達人的終點就是追到你沒有規則這遊戲永遠繼續
精舞門,"['預備起 行頭全部要帶齊 點名 準備 跟我上街去遊行', '小老弟 年輕耍酷那一丁點本領 洗耳恭聽 快卯起來學習', '大發善心 收徒弟 想要學習皮要繃緊 要跟我跟緊', '我有一條特別了不起的神經 越跳越帶勁', '無師自通任督二脈暢通無比 十八般武藝', '拎拎 聽說你想要報名 考慮 有沒有那根筋 我看一眼就搞定', '凡事都要照規定 精舞門裡什麼都ㄍ一ㄥ 不浪得虛名', '不能亂吃冰淇淋 矇眼睛 對待所有的敵人 都尊敬', '大半夜上床戴耳機 節奏當催眠的聲音 作夢都不停', '我有一條特別了不起的神經 越跳越帶勁', '無師自通任督二脈暢通無比 十八般武藝']",預備起行頭全部要帶齊點名準備跟我上街去遊行小老弟年輕耍酷那一丁點本領洗耳恭聽快卯起來學習大發善心收徒弟想要學習皮要繃緊要跟我跟緊我有一條特別了不起的神經越跳越帶勁無師自通任督二脈暢通無比十八般武藝拎拎聽說你想要報名考慮有沒有那根筋我看一眼就搞定凡事都要照規定精舞門裡什麼都ㄍ一ㄥ不浪得虛名不能亂吃冰淇淋矇眼睛對待所有的敵人都尊敬大半夜上床戴耳機節奏當催眠的聲音作夢都不停我有一條特別了不起的神經越跳越帶勁無師自通任督二脈暢通無比十八般武藝
小丑魚(Fish),"['我在你身邊游來游去 我不敢出聲 看著他親吻你眼不能閉', '看你的唇印還在那裡 你隔著玻璃所以聽不見 我在嘆息', '說不出口的秘密 永遠活在小小的世界裡', '僅存一點稀薄的氧氣 是否夠我繼續撐下去', '這件脫不下來的外衣 還是你喜歡的橘', '我不能確定 是否你曾經注意 我的眼淚流在透明的水裡', '發不出聲音的感慨 選擇作朋友的無奈', '只要你偶爾想起來 我就住在那片海', '等我轉過身 看妳眼神 才知道自己 想得太過天真 傷得太深', '愛來的時候 劃破沉悶 我早該知道 妳終究不是我 該愛的人', '黑暗中兩眼無神 夜裡不再為我開盞燈 始終不敢將愛說出口 當然沒有資格去競爭', '戀愛和失戀同時發生 怪自己枉費青春 我輸得徹底', '把臉深埋在水裡面 卻還要演好這一場戲', '發不出聲音的感慨 選擇作朋友的無奈', '只要你偶爾想起來 我就住在那片海', '那片海 眼看就要 讓我愈來愈遠 回不來', '從此 你的不愉快 那麼遙遠 誰聽你埋怨', '給你一點點愉快就 會心甘情願回到大海', '發不出聲音的感慨 選擇作朋友的無奈', '只要你偶爾想起來 我就住在那片海 那片海']",我在你身邊游來游去我不敢出聲看著他親吻你眼不能閉看你的唇印還在那裡你隔著玻璃所以聽不見我在嘆息說不出口的秘密永遠活在小小的世界裡僅存一點稀薄的氧氣是否夠我繼續撐下去這件脫不下來的外衣還是你喜歡的橘我不能確定是否你曾經注意我的眼淚流在透明的水裡發不出聲音的感慨選擇作朋友的無奈只要你偶爾想起來我就住在那片海等我轉過身看妳眼神才知道自己想得太過天真傷得太深愛來的時候劃破沉悶我早該知道妳終究不是我該愛的人黑暗中兩眼無神夜裡不再為我開盞燈始終不敢將愛說出口當然沒有資格去競爭戀愛和失戀同時發生怪自己枉費青春我輸得徹底把臉深埋在水裡面卻還要演好這一場戲發不出聲音的感慨選擇作朋友的無奈只要你偶爾想起來我就住在那片海那片海眼看就要讓我愈來愈遠回不來從此你的不愉快那麼遙遠誰聽你埋怨給你一點點愉快就會心甘情願回到大海發不出聲音的感慨選擇作朋友的無奈只要你偶爾想起來我就住在那片海那片海
機器娃娃(Machine Doll),"['我回到未來 還沒星際大戰 長生不老的仙丹一粒20塊', '死了可以耍賴 除非你被撞爛 趕快撿一塊皮 還有復活六百', '葬儀社都關起來 沒有人會用棺材 我已經四百零四歲還在跳地板', '轉 轉轉頭轉 轉到頭斷 來去復活六百 復活一次六百塊', '我又回到未來 開始人滿為患 規定活到五百歲一定要掰掰', '要不然 不能生小孩 不能搶飯碗 超過五百歲又不敢死的只能要飯', '人犯抓去關 有八次死刑可以判 英雄偉人為國爭光還有免死金牌', '我再回到未來 死不死都無奈 地球變成一個超級垃圾袋', '我們怎麼這麼有膽 有沒有愛 我們還想扮演上帝 怎麼辦', '我們怎麼這麼有膽 有沒有愛 我們繼續這樣演化 怎麼辦', '我愛上機器娃娃 說明書上有用法 我要把她帶回家 啦啦啦啦啦啦', '我愛上機器娃娃 她頭上插螺旋槳 我們要飛到天上 啦啦啦啦啦啦', '不用出門買賣 大家都是天才 沒有笨蛋的大自然真是超自然', '我再回到未來 病毒已經氾濫 細菌開始傳染 動物開始變態', '躲在家裡逃難 開罐頭有波菜 我們活在一個高科技的摩登時代', '我們怎麼這麼有膽 有沒有愛 我們還想扮演上帝 怎麼辦', '我們怎麼這麼有膽 有沒有愛 我們繼續這樣演化 怎麼辦', '我愛上機器娃娃 說明書上有用法 我要把她帶回家 啦啦啦啦啦啦', '我愛上機器娃娃 她頭上插螺旋槳 我們要飛到天上 啦啦啦啦啦啦', '擺擺臀 你叫我擺擺臀 可是我的腰身方方正正', '你要我叫哥哥 我乖乖叫哥哥 我還會邊叫哥哥邊唱歌', '不需要電池的 我吃的是太陽能 我的頭裝了一個紅綠燈', '你要我收垃圾 我不只會收垃圾 我還會表演垃圾肚裡吞', '這一切的一切太荒謬 我一天過一天這麼過', '過一關又一關的電動 我一步又一步被遙控', '這一切的一切太荒謬 我一天過一天這麼過', '過一關又一關的電動 我一步又一步被遙控', '我愛上機器娃娃 我能愛機器娃娃 那一天我的生活 只剩一個視窗', '我愛上機器娃娃 我能愛機器娃娃 我感到一陣冰涼 她不會叫媽媽']",我回到未來還沒星際大戰長生不老的仙丹一粒20塊死了可以耍賴除非你被撞爛趕快撿一塊皮還有復活六百葬儀社都關起來沒有人會用棺材我已經四百零四歲還在跳地板轉轉轉頭轉轉到頭斷來去復活六百復活一次六百塊我又回到未來開始人滿為患規定活到五百歲一定要掰掰要不然不能生小孩不能搶飯碗超過五百歲又不敢死的只能要飯人犯抓去關有八次死刑可以判英雄偉人為國爭光還有免死金牌我再回到未來死不死都無奈地球變成一個超級垃圾袋我們怎麼這麼有膽有沒有愛我們還想扮演上帝怎麼辦我們怎麼這麼有膽有沒有愛我們繼續這樣演化怎麼辦我愛上機器娃娃說明書上有用法我要把她帶回家啦啦啦啦啦啦我愛上機器娃娃她頭上插螺旋槳我們要飛到天上啦啦啦啦啦啦不用出門買賣大家都是天才沒有笨蛋的大自然真是超自然我再回到未來病毒已經氾濫細菌開始傳染動物開始變態躲在家裡逃難開罐頭有波菜我們活在一個高科技的摩登時代我們怎麼這麼有膽有沒有愛我們還想扮演上帝怎麼辦我們怎麼這麼有膽有沒有愛我們繼續這樣演化怎麼辦我愛上機器娃娃說明書上有用法我要把她帶回家啦啦啦啦啦啦我愛上機器娃娃她頭上插螺旋槳我們要飛到天上啦啦啦啦啦啦擺擺臀你叫我擺擺臀可是我的腰身方方正正你要我叫哥哥我乖乖叫哥哥我還會邊叫哥哥邊唱歌不需要電池的我吃的是太陽能我的頭裝了一個紅綠燈你要我收垃圾我不只會收垃圾我還會表演垃圾肚裡吞這一切的一切太荒謬我一天過一天這麼過過一關又一關的電動我一步又一步被遙控這一切的一切太荒謬我一天過一天這麼過過一關又一關的電動我一步又一步被遙控我愛上機器娃娃我能愛機器娃娃那一天我的生活只剩一個視窗我愛上機器娃娃我能愛機器娃娃我感到一陣冰涼她不會叫媽媽
瞎攪和(Mess Up),"['不懂 企鵝們都怎麼行走 東倒西歪對妳跟蹤 我已全年無休的狂熱', '超人能不能幫幫我 賞我一身顏色 讓妳誰不愛除了我 唯一的執著', '我就要開始瞎攪和 妳值得我失控 摘下的星座 通通讓妳選口紅', '我就要開始瞎攪和 把妳當心臟用 誰叫妳和我 已經愛進了時空', '怎麼 生活變成大時鐘 每天倒數等妳行蹤 誰又會幸福比我還多', '不懂 流星飛過怎麼匆匆 地心引力我不能動 妳的眼睛誰忍心遠走']",不懂企鵝們都怎麼行走東倒西歪對妳跟蹤我已全年無休的狂熱超人能不能幫幫我賞我一身顏色讓妳誰不愛除了我唯一的執著我就要開始瞎攪和妳值得我失控摘下的星座通通讓妳選口紅我就要開始瞎攪和把妳當心臟用誰叫妳和我已經愛進了時空怎麼生活變成大時鐘每天倒數等妳行蹤誰又會幸福比我還多不懂流星飛過怎麼匆匆地心引力我不能動妳的眼睛誰忍心遠走
咕嚕雞(Gulu Chicken),"['咕嚕咕嚕叫 咕嚕咕嚕叫 咕嚕咕嚕叫 咕嚕咕嚕叫', '咕嚕咕嚕叫 咕嚕咕嚕叫 不要變成一隻雞 好不好', '我家的屋頂 住著一隻公雞 一大早就啼 不是叫人早起', '雞眼睛瞇瞇 臭屁的要命 一直囉哩八唆炫耀毛之類的東西', '自以為得意 走路也要放屁 我等著看你 有天跩到抽筋', '看不起別人 也瞧瞧自己 還真的是目中無人的雞', '你的舉動能不能不要 太驕傲 你的尾椎能不能不要 翹太高', '你的心眼能不能不要 那麼小 你的嘴巴能不能不要 那麼吵', '咕嚕咕嚕叫 咕嚕咕嚕叫 咕嚕咕嚕叫 咕嚕咕嚕叫', '咕嚕咕嚕叫 咕嚕咕嚕叫 我就快被搞到受不了', '咕嚕咕嚕叫 咕嚕咕嚕叫 咕嚕咕嚕叫 咕嚕咕嚕叫', '咕嚕咕嚕叫 咕嚕咕嚕叫 你這隻永遠都不會飛的鳥', '我家的隔壁 聽說也有隻雞 隔壁的隔壁 聽說有２隻雞', '乾脆組個團 叫做物以類雞 省得比較自己屁股跟了幾隻小雞', '一肚子妙計 圍在一起算計 滿腦子心機 圍在一起談心', '把人當白癡 還要我相信 說什麼人話 你是我兄弟', '哼 哼 嘿嘿 嗚嗚 哼 哼 嘿嘿 嗚嗚', '哼 哼 嘿嘿 嗚嗚 哼 哼 嘿嘿 嗚鳴', '愛假 愛假 別裝模作樣 你有幾斤兩 誰不知道', '叫吧 叫吧 不要再囂張 有一天拔毛 我等著笑', '愛假 愛假 別裝模作樣 雞就是雞了 你不要怕', '叫吧 叫吧 不要再囂張 有一天下鍋 油會很燙', '咕嚕咕嚕叫 咕嚕咕嚕叫 咕嚕咕嚕叫 咕嚕咕嚕叫', '咕嚕咕嚕叫 咕嚕咕嚕叫 不要變成一隻雞 好不好', '咕嚕咕嚕叫 咕嚕咕嚕叫 咕嚕咕嚕叫 咕嚕咕嚕叫', '咕嚕咕嚕叫 咕嚕咕嚕叫 我不要變成一隻雞 好不好']",咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫不要變成一隻雞好不好我家的屋頂住著一隻公雞一大早就啼不是叫人早起雞眼睛瞇瞇臭屁的要命一直囉哩八唆炫耀毛之類的東西自以為得意走路也要放屁我等著看你有天跩到抽筋看不起別人也瞧瞧自己還真的是目中無人的雞你的舉動能不能不要太驕傲你的尾椎能不能不要翹太高你的心眼能不能不要那麼小你的嘴巴能不能不要那麼吵咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫我就快被搞到受不了咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫你這隻永遠都不會飛的鳥我家的隔壁聽說也有隻雞隔壁的隔壁聽說有２隻雞乾脆組個團叫做物以類雞省得比較自己屁股跟了幾隻小雞一肚子妙計圍在一起算計滿腦子心機圍在一起談心把人當白癡還要我相信說什麼人話你是我兄弟哼哼嘿嘿嗚嗚哼哼嘿嘿嗚嗚哼哼嘿嘿嗚嗚哼哼嘿嘿嗚鳴愛假愛假別裝模作樣你有幾斤兩誰不知道叫吧叫吧不要再囂張有一天拔毛我等著笑愛假愛假別裝模作樣雞就是雞了你不要怕叫吧叫吧不要再囂張有一天下鍋油會很燙咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫不要變成一隻雞好不好咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫咕嚕咕嚕叫我不要變成一隻雞好不好
愛的主場秀(SHOW Trance Remix),"['氣溫太躁動 難過 競技場裡 觀眾太多', '歡聲 雷動 等愛被轉播', '誰在挺我 快說 來點掌聲 也不為過', '我想 打動 你的心裡頭', '第一回合敲鐘 紅色布幕揚動', '我和妳站兩頭 等等看是誰先主動', '給我一點笑容 骨子裡的衝動', '愛的主場秀 鬥智也鬥勇', '你也有手 偏偏要牽不牽 吊人胃口', '別ㄍㄧㄣ那麼久', '告白不必等壓軸', '我不介意 像這種小事交給我做', '氣溫太躁動 難過 競技場裡 觀眾太多', '歡聲 雷動 等愛被轉播', '誰在挺我 快說 來點掌聲 也不為過', '我想 打動 你的心裡頭', '第二回合敲鐘 紅色布幕揚動', '你試探性接受 我眼神發出的電波', '我沒有說什麼 是你在想什麼', '愛的主場秀 鬥智也鬥勇', '你臉紅紅 還說天氣太熱 明明害羞', '能攻能守 預告你的心 將屬於我', '愛的主場秀 必勝的念頭 我越戰越勇', '贏到你的心 獨一無二', '愛的主場秀 想和你交手 延長幾回合', '我用盡絕活', '愛的主場秀 鬥智也鬥勇', '你也有手 偏偏要牽不牽 吊人胃口', '別ㄍㄧㄣ那麼久', '告白不必等壓軸', '我不介意 像這種小事交給我做', '愛的主場秀 鬥智也鬥勇', '你臉紅紅 還說天氣太熱 明明害羞', '能攻能守 預告你的心 將屬於我', '愛的主場秀']",氣溫太躁動難過競技場裡觀眾太多歡聲雷動等愛被轉播誰在挺我快說來點掌聲也不為過我想打動你的心裡頭第一回合敲鐘紅色布幕揚動我和妳站兩頭等等看是誰先主動給我一點笑容骨子裡的衝動愛的主場秀鬥智也鬥勇你也有手偏偏要牽不牽吊人胃口別ㄍㄧㄣ那麼久告白不必等壓軸我不介意像這種小事交給我做氣溫太躁動難過競技場裡觀眾太多歡聲雷動等愛被轉播誰在挺我快說來點掌聲也不為過我想打動你的心裡頭第二回合敲鐘紅色布幕揚動你試探性接受我眼神發出的電波我沒有說什麼是你在想什麼愛的主場秀鬥智也鬥勇你臉紅紅還說天氣太熱明明害羞能攻能守預告你的心將屬於我愛的主場秀必勝的念頭我越戰越勇贏到你的心獨一無二愛的主場秀想和你交手延長幾回合我用盡絕活愛的主場秀鬥智也鬥勇你也有手偏偏要牽不牽吊人胃口別ㄍㄧㄣ那麼久告白不必等壓軸我不介意像這種小事交給我做愛的主場秀鬥智也鬥勇你臉紅紅還說天氣太熱明明害羞能攻能守預告你的心將屬於我愛的主場秀
箇中強手(Violent Electro Remix),"['無聊的生活 你還想過多久', '鬥志被埋沒 別怪罪都是懶惰', '汗要飆出火 成敗就這一刻', '要點燃熱血 跟兄弟併肩戰鬥', '我們 只拼到底', '不信 失敗有理', '打下 一個傳奇', '要你跟我一起', '就打破規則', '出手 就知有沒有', '箇中強手 那將是我', '有膽成英雄', '巔峰 不過是開頭', '心裡的節奏 就要衝出喉嚨', '現在倒數秒鐘 你跟我一起加油', '成功的顏色 讓別人看不透', '就掀起潮流 要世界跟隨 我', '我們 只拼到底', '不信 失敗有理', '打下 一個傳奇', '要你跟我一起', '就打破規則', '出手 就知有沒有', '箇中強手 那將是我', '有膽成英雄', '巔峰 不過是開頭', '懷疑 不會是我的座右銘', '自己 超越每個自己', '就打破規則', '出手 就知有沒有', '箇中強手 那將是我', '有膽成英雄', '巔峰 不過是開頭', '就打破規則', '出手 就知有沒有', '箇中強手 那將是我', '有膽成英雄', '巔峰 不過是開頭']",無聊的生活你還想過多久鬥志被埋沒別怪罪都是懶惰汗要飆出火成敗就這一刻要點燃熱血跟兄弟併肩戰鬥我們只拼到底不信失敗有理打下一個傳奇要你跟我一起就打破規則出手就知有沒有箇中強手那將是我有膽成英雄巔峰不過是開頭心裡的節奏就要衝出喉嚨現在倒數秒鐘你跟我一起加油成功的顏色讓別人看不透就掀起潮流要世界跟隨我我們只拼到底不信失敗有理打下一個傳奇要你跟我一起就打破規則出手就知有沒有箇中強手那將是我有膽成英雄巔峰不過是開頭懷疑不會是我的座右銘自己超越每個自己就打破規則出手就知有沒有箇中強手那將是我有膽成英雄巔峰不過是開頭就打破規則出手就知有沒有箇中強手那將是我有膽成英雄巔峰不過是開頭
