trackName,lyric_line,lyric_full
做得到,"['試著讓身邊很吵鬧 好好想念妳的懷抱', '某一秒 我竟微笑 體會妳揚起的嘴角', '悲傷的呼喚', '也許在跟自己比較 讓妳哭過是我不好', '太自責話都變少 然而妳還是最美好', '要讓妳知道', '做得到 不管相愛總會有一些低潮', '我愛妳 就應該對妳越來越好', '現在只想忽然把妳抱得高高', '看著妳笑我也笑 別自尋煩惱', '做得到 妳說再苦也要跟我直到老', '我說的 每一個承諾會說到做到', '感謝妳堅強勇敢 讓我很驕傲', '妳所想要的愛 我能做得到', '也許在跟自己比較 讓妳哭過是我不好', '太自責話都變少 然而妳還是最美好', '要讓妳知道', '做得到 不管相愛總會有一些低潮', '我愛妳 就應該對妳越來越好', '現在只想忽然把妳抱得高高', '看著妳笑我也笑 別自尋煩惱', '做得到 妳說再苦也要跟我直到老', '我說的 每一個承諾會說到做到', '感謝妳堅強勇敢 讓我很驕傲', '妳所想要的愛 我能做得到', '原諒我內心交戰 讓妳好難過', '我能給妳的愛 沒有做不到']",試著讓身邊很吵鬧好好想念妳的懷抱某一秒我竟微笑體會妳揚起的嘴角悲傷的呼喚也許在跟自己比較讓妳哭過是我不好太自責話都變少然而妳還是最美好要讓妳知道做得到不管相愛總會有一些低潮我愛妳就應該對妳越來越好現在只想忽然把妳抱得高高看著妳笑我也笑別自尋煩惱做得到妳說再苦也要跟我直到老我說的每一個承諾會說到做到感謝妳堅強勇敢讓我很驕傲妳所想要的愛我能做得到也許在跟自己比較讓妳哭過是我不好太自責話都變少然而妳還是最美好要讓妳知道做得到不管相愛總會有一些低潮我愛妳就應該對妳越來越好現在只想忽然把妳抱得高高看著妳笑我也笑別自尋煩惱做得到妳說再苦也要跟我直到老我說的每一個承諾會說到做到感謝妳堅強勇敢讓我很驕傲妳所想要的愛我能做得到原諒我內心交戰讓妳好難過我能給妳的愛沒有做不到
精舞門,"['預備起 行頭全部要帶齊 點名 準備 跟我上街去遊行', '小老弟 年輕耍酷那一丁點本領 洗耳恭聽 快卯起來學習', '大發善心 收徒弟 想要學習皮要繃緊 要跟我跟緊', '我有一條特別了不起的神經 越跳越帶勁', '無師自通任督二脈暢通無比 十八般武藝', '拎拎 聽說你想要報名 考慮 有沒有那根筋 我看一眼就搞定', '凡事都要照規定 精舞門裡什麼都ㄍ一ㄥ 不浪得虛名', '不能亂吃冰淇淋 矇眼睛 對待所有的敵人 都尊敬', '大半夜上床戴耳機 節奏當催眠的聲音 作夢都不停', '我有一條特別了不起的神經 越跳越帶勁', '無師自通任督二脈暢通無比 十八般武藝']",預備起行頭全部要帶齊點名準備跟我上街去遊行小老弟年輕耍酷那一丁點本領洗耳恭聽快卯起來學習大發善心收徒弟想要學習皮要繃緊要跟我跟緊我有一條特別了不起的神經越跳越帶勁無師自通任督二脈暢通無比十八般武藝拎拎聽說你想要報名考慮有沒有那根筋我看一眼就搞定凡事都要照規定精舞門裡什麼都ㄍ一ㄥ不浪得虛名不能亂吃冰淇淋矇眼睛對待所有的敵人都尊敬大半夜上床戴耳機節奏當催眠的聲音作夢都不停我有一條特別了不起的神經越跳越帶勁無師自通任督二脈暢通無比十八般武藝
嗆司嗆司,"['請多指教 美女 五十億人難得遇見了我 你運氣還不錯', '專情 我也不是故意想要推薦自己 放眼沒人能比', '遠遠就看穿你不溫馴 卻有一種魅力', '請多指教 美女 一看見你我就心神不寧 喔 我才不會忘記你', '他們 缺少溫柔不夠幽默沒有體力 不可能跟我匹敵', '你是天生明星只是我 也沒那麼容易', '有信心就要感動你 直到痛哭流涕 現在就打開 最強電力']",請多指教美女五十億人難得遇見了我你運氣還不錯專情我也不是故意想要推薦自己放眼沒人能比遠遠就看穿你不溫馴卻有一種魅力請多指教美女一看見你我就心神不寧喔我才不會忘記你他們缺少溫柔不夠幽默沒有體力不可能跟我匹敵你是天生明星只是我也沒那麼容易有信心就要感動你直到痛哭流涕現在就打開最強電力
幸福獵人,"['我是真真真喜歡你 你是超辣甜心 觸動反射神經 追你', '我是真真真喜歡你 不要眼神飄移 假裝你不在意', '我是真真真喜歡你 我想把你吃定 拿出獵愛本領 追你', '我是真真真喜歡你 雷達把愛鎖定 發射幸福愛你']",我是真真真喜歡你你是超辣甜心觸動反射神經追你我是真真真喜歡你不要眼神飄移假裝你不在意我是真真真喜歡你我想把你吃定拿出獵愛本領追你我是真真真喜歡你雷達把愛鎖定發射幸福愛你
黑眼圈,"['又是半杯的冷咖啡 沒有你在我身邊曖昧 只好糖再多加一點', '浴室的熱水再多一些 鏡子裡看見你的笑臉 想自然一點黑了眼圈', '頻道不知轉了有多少遍 快樂甜蜜爭吵無知畫面', '不管日式韓流都在消遣 你離開我的堅決', '＃我想愛你用我黑眼圈愛你我從不會遮掩 想要安慰我的狼狽', '原來忽略才是對我小心眼 (我從沒看見 為何我從沒看見)', '我說愛你用我黑眼圈錯過的原來是最甜 過了時間終於沉澱', '當時我們承諾都要幸福 幸福的誓言', '又是半杯的冷咖啡 床單的縐褶都看不見 我的曖昧少了一點', '浴室拖鞋牙刷洗臉 鏡子裡看見你的笑臉 想自然一點黑了眼圈', '頻道不知轉了有多少遍 快樂甜蜜爭吵無知畫面', '不管日式韓流都在消遣 你離開我的堅決', '(我想愛你用我黑眼圈愛你我從不會遮掩)']",又是半杯的冷咖啡沒有你在我身邊曖昧只好糖再多加一點浴室的熱水再多一些鏡子裡看見你的笑臉想自然一點黑了眼圈頻道不知轉了有多少遍快樂甜蜜爭吵無知畫面不管日式韓流都在消遣你離開我的堅決＃我想愛你用我黑眼圈愛你我從不會遮掩想要安慰我的狼狽原來忽略才是對我小心眼(我從沒看見為何我從沒看見)我說愛你用我黑眼圈錯過的原來是最甜過了時間終於沉澱當時我們承諾都要幸福幸福的誓言又是半杯的冷咖啡床單的縐褶都看不見我的曖昧少了一點浴室拖鞋牙刷洗臉鏡子裡看見你的笑臉想自然一點黑了眼圈頻道不知轉了有多少遍快樂甜蜜爭吵無知畫面不管日式韓流都在消遣你離開我的堅決(我想愛你用我黑眼圈愛你我從不會遮掩)
戀愛達人,['豬頭才會一直玩遊戲 耍心機'],豬頭才會一直玩遊戲耍心機
狐狸精,"['不要以為我沒發現 你又偷偷跑去跟她見面', '不要問我什麼意見 你的眼神明明就是有鬼', '我的警告這是最後一遍 如果你還一樣不知檢點', '跟那隻狐狸精閃一邊離開我的視線', '男:', '又怎麼了我的大小姐(不必諂媚) 我不過是去喝杯咖啡(鬼話連篇)', '電話不接還擺張臭臉(看你表現) 你不要又來藉題發揮', '女:', '狐狸精她太不要臉 陰魂不散真的 討厭(會嗎)', '走在路上不管是誰她都一樣亂拋 媚眼(怎樣)', '我的警告這是最後一遍 如果你要分手我也隨便', '你最好快認錯快道歉 不要再裝可憐', '男:', '不要再拿分手當威脅(誰又怕誰) 整天把狐狸精掛嘴邊(是她犯賤)', '反省一下是你小心眼(你不要臉) 還是嫉妒她比你更美', '去 所以我每次跟朋友吃完飯即使是男生 我也懶得說出來', '你說你應不應該習慣改一改 或者我就不再耍賴不耐煩', '然後你多學學別人怎麼撒嬌一張嘴巴碎碎唸這麼快 趕著去投胎啊', '女:', '她以為她自己很美 男人看了都會為她心碎(有嗎)', '我是越看越不順眼 你到底要站在誰那一邊(中間)', '我的警告這是最後一遍 如果你還一樣不知檢點', '跟那隻狐狸精閃一邊離開我的視線', '男:', '實在會氣到七竅生煙(算你倒楣) 只想要直接給你一拳(你想的美)', '丟到外太空去吃大便(你豬八戒) 眼不見為淨比較乾脆', '女:', '狐狸精狐狸精狐狸精真是討厭 狐狸精狐狸精狐狸精快滾一邊', '狐狸精狐狸精我就是看不順眼 狐狸精狐狸精狐狸精我最討厭', '啊~', '賣擱碎碎唸 賣擱碎碎唸(哼) 賣擱碎碎唸 賣擱碎碎唸(哼)', '賣擱碎碎唸 賣擱碎碎唸(啊~) 賣擱碎碎唸 我無想要聽(阿達)']",不要以為我沒發現你又偷偷跑去跟她見面不要問我什麼意見你的眼神明明就是有鬼我的警告這是最後一遍如果你還一樣不知檢點跟那隻狐狸精閃一邊離開我的視線男:又怎麼了我的大小姐(不必諂媚)我不過是去喝杯咖啡(鬼話連篇)電話不接還擺張臭臉(看你表現)你不要又來藉題發揮女:狐狸精她太不要臉陰魂不散真的討厭(會嗎)走在路上不管是誰她都一樣亂拋媚眼(怎樣)我的警告這是最後一遍如果你要分手我也隨便你最好快認錯快道歉不要再裝可憐男:不要再拿分手當威脅(誰又怕誰)整天把狐狸精掛嘴邊(是她犯賤)反省一下是你小心眼(你不要臉)還是嫉妒她比你更美去所以我每次跟朋友吃完飯即使是男生我也懶得說出來你說你應不應該習慣改一改或者我就不再耍賴不耐煩然後你多學學別人怎麼撒嬌一張嘴巴碎碎唸這麼快趕著去投胎啊女:她以為她自己很美男人看了都會為她心碎(有嗎)我是越看越不順眼你到底要站在誰那一邊(中間)我的警告這是最後一遍如果你還一樣不知檢點跟那隻狐狸精閃一邊離開我的視線男:實在會氣到七竅生煙(算你倒楣)只想要直接給你一拳(你想的美)丟到外太空去吃大便(你豬八戒)眼不見為淨比較乾脆女:狐狸精狐狸精狐狸精真是討厭狐狸精狐狸精狐狸精快滾一邊狐狸精狐狸精我就是看不順眼狐狸精狐狸精狐狸精我最討厭啊~賣擱碎碎唸賣擱碎碎唸(哼)賣擱碎碎唸賣擱碎碎唸(哼)賣擱碎碎唸賣擱碎碎唸(啊~)賣擱碎碎唸我無想要聽(阿達)
力量,"['＃想念 長了翅膀 他跟著我流浪', '獨自 背著行囊 看著人來人往', '躺在陌生的床 眼睛沒辦法閤上', '想了這些年過了一關又一關', '也許我太逞強 但是我無時無刻都在想 你的臂彎', '＊給我力量 陪我闖蕩 也許我們都不講', '把愛留在 我的心上 超越了太多夢想', '時光匆忙 不曾遺忘 隨時可以回頭看', '那些時光 你在身旁 給我的溫暖..', '給我力量 陪我闖蕩 也許我來不及講', '你給的愛 放在心上 陪伴著每個夜晚', '時光匆忙 不曾遺忘 有天可以回頭看', '那些時光 你在身旁 忘記了悲傷']",＃想念長了翅膀他跟著我流浪獨自背著行囊看著人來人往躺在陌生的床眼睛沒辦法閤上想了這些年過了一關又一關也許我太逞強但是我無時無刻都在想你的臂彎＊給我力量陪我闖蕩也許我們都不講把愛留在我的心上超越了太多夢想時光匆忙不曾遺忘隨時可以回頭看那些時光你在身旁給我的溫暖..給我力量陪我闖蕩也許我來不及講你給的愛放在心上陪伴著每個夜晚時光匆忙不曾遺忘有天可以回頭看那些時光你在身旁忘記了悲傷
自我催眠,"['人群裡面那個我 把幸福遺落 那曾經走過的路口 我停了你卻走', '我想摀住我的耳朵 聽不見你說 愛就在此刻鬆手分手放手', '我猜不透不猜透 和你背對背的走 原來怪我沒有 沒有愛情的天分你才要走', '＃我想要學會自我催眠 痛覺會少一些 潛意識作祟想著想到失眠', '我躺在沒有你的房間 寂寞更加明顯 我漸漸的自我催眠 卻回不到從前', '等著紅燈那個我 還會向前走 也許那幸福的執著 在下一個路口', '專屬鈴聲我還留著 卻靜靜沉默 在我們之間愛了放了散了', '我會不說不想說 怕說了也沒有用 現在我的幽默 只是掩飾著心痛 我的難過', '我想要學會自我催眠 聰明再多一些 潛意識作祟想著想到失眠', '我走在沒有你的世界 卻走不到永遠 我漸漸的自我催眠 慢慢閉上雙眼']",人群裡面那個我把幸福遺落那曾經走過的路口我停了你卻走我想摀住我的耳朵聽不見你說愛就在此刻鬆手分手放手我猜不透不猜透和你背對背的走原來怪我沒有沒有愛情的天分你才要走＃我想要學會自我催眠痛覺會少一些潛意識作祟想著想到失眠我躺在沒有你的房間寂寞更加明顯我漸漸的自我催眠卻回不到從前等著紅燈那個我還會向前走也許那幸福的執著在下一個路口專屬鈴聲我還留著卻靜靜沉默在我們之間愛了放了散了我會不說不想說怕說了也沒有用現在我的幽默只是掩飾著心痛我的難過我想要學會自我催眠聰明再多一些潛意識作祟想著想到失眠我走在沒有你的世界卻走不到永遠我漸漸的自我催眠慢慢閉上雙眼
Bet On It必殺技,"['好多眼睛鎖住你的神經', '心跳衝擊 壓過所有聲音', '前一秒很多難題還在模擬', '一瞬間你已經無法逃避', '雙腳失去地心引力', '眼前的風景充滿危機', '求天天不應 只剩下自己', '是否逼到絕境 是否使出全力', '你 要百無禁忌 放膽一擊', '努力睜開眼睛 衝刺到底', '暗藏的必殺技 會再甦醒', '你要相信自己 沒有奇蹟', '就會一鼓作氣 絕不放棄', '暗藏的必殺技 會再甦醒', '我不會怪你 偷偷舉過白旗', '偽裝這戰役從沒有出席', '別忘天生我才必有潛力', '掏出你潛在的必殺技', '回頭不見落跑的路', '每個人都說千萬別輸', '成或敗只有這一注', '是否碰上絕路 你是否全力以赴']",好多眼睛鎖住你的神經心跳衝擊壓過所有聲音前一秒很多難題還在模擬一瞬間你已經無法逃避雙腳失去地心引力眼前的風景充滿危機求天天不應只剩下自己是否逼到絕境是否使出全力你要百無禁忌放膽一擊努力睜開眼睛衝刺到底暗藏的必殺技會再甦醒你要相信自己沒有奇蹟就會一鼓作氣絕不放棄暗藏的必殺技會再甦醒我不會怪你偷偷舉過白旗偽裝這戰役從沒有出席別忘天生我才必有潛力掏出你潛在的必殺技回頭不見落跑的路每個人都說千萬別輸成或敗只有這一注是否碰上絕路你是否全力以赴
精舞門,"['預備起', '行頭全部要帶齊 點名 準備 跟我上街去遊行', '小老弟', '年輕耍酷那一丁點 本領 洗耳恭聽 快卯起來學習', '大發善心 收徒弟 想要學習皮要繃緊 要跟我跟緊', '△我有一條特別了不起的神經 越跳越帶勁', '無師自通任督二脈暢通無比 十八般舞藝△', '鈴鈴', '聽說你想要報名 考慮 有沒有那根筋 我看一眼就搞定', '凡是都要照規定 精舞門裡什麼都ㄍ一ㄣ 不浪得虛名', '不能亂吃冰淇淋 矇眼睛 對待所有的敵人 都尊敬', '大半夜上床戴耳機 節奏當催眠的聲音 作夢都不停']",預備起行頭全部要帶齊點名準備跟我上街去遊行小老弟年輕耍酷那一丁點本領洗耳恭聽快卯起來學習大發善心收徒弟想要學習皮要繃緊要跟我跟緊△我有一條特別了不起的神經越跳越帶勁無師自通任督二脈暢通無比十八般舞藝△鈴鈴聽說你想要報名考慮有沒有那根筋我看一眼就搞定凡是都要照規定精舞門裡什麼都ㄍ一ㄣ不浪得虛名不能亂吃冰淇淋矇眼睛對待所有的敵人都尊敬大半夜上床戴耳機節奏當催眠的聲音作夢都不停
幸福獵人,"['我是真真真喜歡你 你是超辣甜心 觸動反射神經 追你', '我是真真真喜歡你 不要眼神飄移 假裝你不在意', '我是真真真喜歡你 我想把你吃定 拿出獵愛本領 追你', '我是真真真喜歡你 雷達把愛鎖定 發射幸福愛你']",我是真真真喜歡你你是超辣甜心觸動反射神經追你我是真真真喜歡你不要眼神飄移假裝你不在意我是真真真喜歡你我想把你吃定拿出獵愛本領追你我是真真真喜歡你雷達把愛鎖定發射幸福愛你
完美型男,"['我想做最愛你的完美型男 全世界學不來', '＃為了看你笑 我練習笑話幽默感覺', '為了內涵 我把世界名著全都看完', '以你為中心 太陽繞著月球旋轉', '為了陪你 我愛上溜狗週末不加班', '不靠鬍渣 肌肉配件項鍊討你心歡', '你真的快樂 是我唯一在乎的裝扮', '有你的愛 我就是完美的型男＃', '我想做最愛你的完美型男 全世界學不來']",我想做最愛你的完美型男全世界學不來＃為了看你笑我練習笑話幽默感覺為了內涵我把世界名著全都看完以你為中心太陽繞著月球旋轉為了陪你我愛上溜狗週末不加班不靠鬍渣肌肉配件項鍊討你心歡你真的快樂是我唯一在乎的裝扮有你的愛我就是完美的型男＃我想做最愛你的完美型男全世界學不來
好朋友(Ot：只要有你),"['像兩首節拍不同的歌 卻又同時被愛情合奏 旋律勉強著', '愉快不能夠假裝快樂 你心中有寬闊的天空 但空氣好稀薄', '＃曾經以為等待會改變什麼 你總會屬於我', '但是最後時間證明了 你只喜歡我', '你說我比較像你的好朋友 只是不小心擁抱著', '你道歉 你難過 於是我給你笑容', '誰在乎我的心 還會不會寂寞', '如果愛情是五線譜 我曾希望用全音符', '吟唱出 愛上你 那完整的幸福', '但你的心沒有耳朵 即使我為你唱著歌', '你也只 看見我哭了', '你說我比較像你的好朋友 只是不小心擁抱著', '你道歉 你難過 於是我給你笑容', '誰在乎我的心 還會不會寂寞', '你說過我是你最好的朋友 卻不應該再擁抱著', '你退縮 你冷漠 於是我放開雙手', '不在乎我的心 會永遠的寂寞']",像兩首節拍不同的歌卻又同時被愛情合奏旋律勉強著愉快不能夠假裝快樂你心中有寬闊的天空但空氣好稀薄＃曾經以為等待會改變什麼你總會屬於我但是最後時間證明了你只喜歡我你說我比較像你的好朋友只是不小心擁抱著你道歉你難過於是我給你笑容誰在乎我的心還會不會寂寞如果愛情是五線譜我曾希望用全音符吟唱出愛上你那完整的幸福但你的心沒有耳朵即使我為你唱著歌你也只看見我哭了你說我比較像你的好朋友只是不小心擁抱著你道歉你難過於是我給你笑容誰在乎我的心還會不會寂寞你說過我是你最好的朋友卻不應該再擁抱著你退縮你冷漠於是我放開雙手不在乎我的心會永遠的寂寞
幾分,"['不管昨天 你對我說過了什麼 今天的我還是依然 依然沉默', '兩個人生氣著 看著誰先捨不得 何必這樣 來試探我們的緣份', '＊不管昨天 我對你說過了什麼 今天的你還是依然 依然自我', '問著要到什麼時候 才會覺得無法忍受', '難道這樣 才證明愛得有多深', '＃所以愛有幾分 這是你不停的疑問', '你的心裡對我有多認真 何必執著在我的部份', '所以愛有幾分 這是你永遠的疑問 只有最後 一切才有定論', '沒有值不值得 當失去了有什麼好爭', '就在轉身之後 我的不捨有多麼的真', '所以愛有幾分 這是你不停的疑問', '你的心裡對我有多認真 何必執著在我的部份', '所以愛有幾分 這是你永遠的疑問 只有最後 一切才有定論', '只有最後 一切才有定論']",不管昨天你對我說過了什麼今天的我還是依然依然沉默兩個人生氣著看著誰先捨不得何必這樣來試探我們的緣份＊不管昨天我對你說過了什麼今天的你還是依然依然自我問著要到什麼時候才會覺得無法忍受難道這樣才證明愛得有多深＃所以愛有幾分這是你不停的疑問你的心裡對我有多認真何必執著在我的部份所以愛有幾分這是你永遠的疑問只有最後一切才有定論沒有值不值得當失去了有什麼好爭就在轉身之後我的不捨有多麼的真所以愛有幾分這是你不停的疑問你的心裡對我有多認真何必執著在我的部份所以愛有幾分這是你永遠的疑問只有最後一切才有定論只有最後一切才有定論
Twinkle,"['閃光 閃光 你沒有看見嗎', '如果你作勝過你自己我便會讓你走', '即使當你很孤單', '即使當你很害怕', '有這些孤單 你也會好好的', '因為我們會引領你的路', '趕快 閃光 抓起 拍你的手吧', '打開你的心門迎接一個更好的明天', '他們全都像你 電影明星', '你不知道我們都是夢想家嗎?', '趕快 閃光 抓起拍 你的手吧', '他們都像你 電影明星']",閃光閃光你沒有看見嗎如果你作勝過你自己我便會讓你走即使當你很孤單即使當你很害怕有這些孤單你也會好好的因為我們會引領你的路趕快閃光抓起拍你的手吧打開你的心門迎接一個更好的明天他們全都像你電影明星你不知道我們都是夢想家嗎?趕快閃光抓起拍你的手吧他們都像你電影明星
精武門,"['預備起 行頭全部要帶齊 點名 準備 跟我上街去遊行', '小老弟 年輕耍酷那一丁點本領 洗耳恭聽 快卯起來學習', '大發善心 收徒弟 想要學習皮要繃緊 要跟我跟緊', '我有一條特別了不起的神經 越跳越帶勁', '無師自通任督二脈暢通無比 十八般武藝', '拎拎 聽說你想要報名 考慮 有沒有那根筋 我看一眼就搞定', '凡事都要照規定 精舞門裡什麼都ㄍ一ㄥ 不浪得虛名', '不能亂吃冰淇淋 矇眼睛 對待所有的敵人 都尊敬', '大半夜上床戴耳機 節奏當催眠的聲音 作夢都不停', '我有一條特別了不起的神經 越跳越帶勁', '無師自通任督二脈暢通無比 十八般武藝']",預備起行頭全部要帶齊點名準備跟我上街去遊行小老弟年輕耍酷那一丁點本領洗耳恭聽快卯起來學習大發善心收徒弟想要學習皮要繃緊要跟我跟緊我有一條特別了不起的神經越跳越帶勁無師自通任督二脈暢通無比十八般武藝拎拎聽說你想要報名考慮有沒有那根筋我看一眼就搞定凡事都要照規定精舞門裡什麼都ㄍ一ㄥ不浪得虛名不能亂吃冰淇淋矇眼睛對待所有的敵人都尊敬大半夜上床戴耳機節奏當催眠的聲音作夢都不停我有一條特別了不起的神經越跳越帶勁無師自通任督二脈暢通無比十八般武藝
幸福獵人,"['你就像迷人的蜂蜜 也許我想這樣吃掉你', '(我想佈下愛情陷阱 等待時機等你靠近)', '△我是真真真喜歡你', '你是超辣甜心 觸動反射神經 追你', '(我想把你吃定 拿出獵愛本領 追你)', '我是真真真喜歡你', '不要眼神飄移 假裝你不在意', '(雷達把愛鎖定 發射幸福愛你)△', '＊123456 秀出獵人電流', '123456 不想欲擒故縱', '★123456 秀出獵人電流', '123456 好朋友男朋友']",你就像迷人的蜂蜜也許我想這樣吃掉你(我想佈下愛情陷阱等待時機等你靠近)△我是真真真喜歡你你是超辣甜心觸動反射神經追你(我想把你吃定拿出獵愛本領追你)我是真真真喜歡你不要眼神飄移假裝你不在意(雷達把愛鎖定發射幸福愛你)△＊123456秀出獵人電流123456不想欲擒故縱★123456秀出獵人電流123456好朋友男朋友
完美型男,"['我想做最愛你的完美型男 全世界學不來＊', '△為了看你笑 我練習笑話幽默感覺', '為了內涵 我把世界名著全都看完', '以你為中心 太陽繞著月球旋轉', '為了陪你 我愛上溜狗週末不加班', '不靠鬍渣 肌肉配件項鍊討你心歡', '你真的快樂 是我唯一在乎的裝扮', '有你的愛 我就是完美的型男△']",我想做最愛你的完美型男全世界學不來＊△為了看你笑我練習笑話幽默感覺為了內涵我把世界名著全都看完以你為中心太陽繞著月球旋轉為了陪你我愛上溜狗週末不加班不靠鬍渣肌肉配件項鍊討你心歡你真的快樂是我唯一在乎的裝扮有你的愛我就是完美的型男△
好朋友(Ot：只要有你),"['像兩首節拍不同的歌 卻又同時被愛情合奏', '旋律勉強著', '愉快不能夠假裝快樂 你心中有寬闊的天空', '但空氣好稀薄', '△曾經以為等待會改變什麼 你總會屬於我', '但是最後時間證明了 你只喜歡我△', '＊你說我比較像你的好朋友 只是不小心擁抱著', '你道歉 你難過 於是我給你笑容', '誰在乎我的心 還會不會寂寞＊', '如果愛情是五線譜 我曾希望用全音符', '吟唱出 愛上你 那完整的幸福', '但你的心沒有耳朵 即使我為你唱著歌', '你也只看見我哭了', '你說過我是你最好的朋友 卻不應該再擁抱著', '你退縮 你冷漠 於是我放開雙手', '不在乎我的心 會永遠的寂寞']",像兩首節拍不同的歌卻又同時被愛情合奏旋律勉強著愉快不能夠假裝快樂你心中有寬闊的天空但空氣好稀薄△曾經以為等待會改變什麼你總會屬於我但是最後時間證明了你只喜歡我△＊你說我比較像你的好朋友只是不小心擁抱著你道歉你難過於是我給你笑容誰在乎我的心還會不會寂寞＊如果愛情是五線譜我曾希望用全音符吟唱出愛上你那完整的幸福但你的心沒有耳朵即使我為你唱著歌你也只看見我哭了你說過我是你最好的朋友卻不應該再擁抱著你退縮你冷漠於是我放開雙手不在乎我的心會永遠的寂寞
幾分,"['不管昨天 你對我說過了什麼', '今天的我還是依然 依然沉默', '兩個人生氣著 看著誰先捨不得', '何必這樣 來試探我們的緣份', '△不管昨天 我對你說過了什麼', '今天的你還是依然 依然自我', '問著要到什麼時候 才會覺得無法忍受', '難道這樣 才證明愛得有多深△', '＊所以愛有幾分 這是你不停的疑問', '你的心裡對我有多認真 何必執著在我的部份', '所以愛有幾分 這是你永遠的疑問', '只有最後 一切才有定論＊', '沒有值不值得 當失去了有什麼好爭', '就在轉身之後 我的不捨有多麼的真', '只有最後 一切才有定論']",不管昨天你對我說過了什麼今天的我還是依然依然沉默兩個人生氣著看著誰先捨不得何必這樣來試探我們的緣份△不管昨天我對你說過了什麼今天的你還是依然依然自我問著要到什麼時候才會覺得無法忍受難道這樣才證明愛得有多深△＊所以愛有幾分這是你不停的疑問你的心裡對我有多認真何必執著在我的部份所以愛有幾分這是你永遠的疑問只有最後一切才有定論＊沒有值不值得當失去了有什麼好爭就在轉身之後我的不捨有多麼的真只有最後一切才有定論
Twinkle(Feat.Kumi Koda),"['閃光 閃光 你沒有看見嗎', '如果你作勝過你自己我便會讓你走', '即使當你很孤單', '即使當你很害怕', '有這些孤單 你也會好好的', '因為我們會引領你的路', '趕快 閃光 抓起 拍你的手吧', '打開你的心門迎接一個更好的明天', '他們全都像你 電影明星', '你不知道我們都是夢想家嗎?', '趕快 閃光 抓起拍 你的手吧', '他們都像你 電影明星']",閃光閃光你沒有看見嗎如果你作勝過你自己我便會讓你走即使當你很孤單即使當你很害怕有這些孤單你也會好好的因為我們會引領你的路趕快閃光抓起拍你的手吧打開你的心門迎接一個更好的明天他們全都像你電影明星你不知道我們都是夢想家嗎?趕快閃光抓起拍你的手吧他們都像你電影明星
真命天子(& 蔡依林),"['眼神空白 心情顯得不好不壞', '你總是愛耍無賴', '感情世界一片空白', '想疼個女孩 除非發生意外', '沒有人說你不帥(快彩排)', '老天會替你安排 準備比賽', '遲早會找到真愛(急不來)', '當她向你走過來 別再發呆', '難怪 寂寞難耐容易作怪', '就算緣分不來 絕對不能承認失敗', '所謂看開 自我催眠自我交代', '就算節奏太快 也不能老是在狀況外', '通通閃開 真命天子換你來', '誰比你厲害 享受孤單不應該', '這一次讓你拽', '你永遠在狀況外', '就等你等你跟我說愛']",眼神空白心情顯得不好不壞你總是愛耍無賴感情世界一片空白想疼個女孩除非發生意外沒有人說你不帥(快彩排)老天會替你安排準備比賽遲早會找到真愛(急不來)當她向你走過來別再發呆難怪寂寞難耐容易作怪就算緣分不來絕對不能承認失敗所謂看開自我催眠自我交代就算節奏太快也不能老是在狀況外通通閃開真命天子換你來誰比你厲害享受孤單不應該這一次讓你拽你永遠在狀況外就等你等你跟我說愛
淘汰郎,"['一切的改變 我不能預見 蠢到極點', '你說了再見 卻哭花了你美麗的臉', '我對你的忽略', '你的不快樂從此就踢出你面前', '都是我不對', '愛的學分被你當掉不見', '淘汰郎就是你給我的失戀稱謂', '你說的 我做的 原來通不過考驗', '被你三振沒有怨言 都是我虧欠', '淘汰郎背號 已被愛寫了個殘念', '能不能讓我復活 最後最後一遍', '你說已經到了終點 愛已消失不見', '淘汰郎背號 已被愛寫了個殘念', '能不能讓我復活 最後最後一遍', '我的愛情到了終點 背著失敗下線']",一切的改變我不能預見蠢到極點你說了再見卻哭花了你美麗的臉我對你的忽略你的不快樂從此就踢出你面前都是我不對愛的學分被你當掉不見淘汰郎就是你給我的失戀稱謂你說的我做的原來通不過考驗被你三振沒有怨言都是我虧欠淘汰郎背號已被愛寫了個殘念能不能讓我復活最後最後一遍你說已經到了終點愛已消失不見淘汰郎背號已被愛寫了個殘念能不能讓我復活最後最後一遍我的愛情到了終點背著失敗下線
